@relation WLAN-positive

@attribute id numeric
@attribute text string
@attribute aspecttype {true, false}

@data
48,'Good . ',false
49,'The view - although the windows need cleaning or to be changed out , as they were not clear . ',false
50,'Location is excellent . ',false
51,'Water pressure is also excellent . ',false
52,'Bathroom space is very small for potentially 4 people . ',false
53,'Security should be a priority , as the hotel below ground level is connected to a small inside mall , which is a huge bonus , but - it also seems to be a converging space for the homeless , who have mental health issues and addiction issues . ',false
54,'Makes them very in-predictable and I would not have wanted to run into one of them with small kids in tow . ',false
55,'Saw a few having episodes the next morning . ',false
140,'Fine . ',false
141,'Gym had no equipment Needs to be upgraded ',false
178,'Enjoyed our stay . ',false
179,'Comfortable and Foot rest . ',false
180,'Next to elevators ',false
262,'Was more economical than other properties I searched in the area but there is room for improvement . ',false
263,'Location was close to the event we were attending . ',false
264,'There is a parking structure attacked to the hotel so you did not need to park outside . ',false
265,'You can travel with pets and our request for a mini fridge in the room for medication storage was honoured at no charge . ',false
266,'The bathroom was dated , some tiles were cracked in the shower and much of the grout was black . ',false
267,'The carpet was stained but was not dirty ( my socks did not turn get dirty walking on carpet ) . ',false
268,'Parking garage has low ceilings ( 6 foot max clearance ) so larger vehicles will not fit and cost is $ 19 / day . ',false
269,'There was a $ 40 charge for cleaning the room if you travel with pets that we were not told about until after check - in . ',false
270,'The bar / restaurant was closed when we went to have a drink one evening and there are no posted hours of operation.u ',false
394,'Acceptably . ',false
395,'Good Location , parking , grocery store in the building . ',false
396,'Old hotel and relevant smell , no sockets in the room at all . ',false
397,'Had to charge cellular in bathroom . ',false
398,'Air condition was terrible . ',false
399,'Had to ask staff to switch it off in the evening , but at night it started blow cool air very noisy . ',false
400,'It was very cold and uncomfortable . ',false
512,'Stay was okay . ',false
513,'I will consider staying there again . ',false
514,'The location was great , right downtown Montreal . ',false
515,'View was amazing and the bed was comfortable enough . ',false
516,'The hotel was outdated . ',false
517,'Carpet was pretty old and the vent was VERY dusty . ',false
518,'You can actually see the caked on dust . ',false
519,'It does need updating aesthetically . ',false
628,'Good . ',false
629,'The housekeeper was very sweet and she did a great job . ',false
630,'There were some little things like broken lights , mildew and drippy faucet . ',false
631,'The hotel needs a bit of TLC . ',false
632,'Otherwise a nice experience . ',false
633,'The housekeeping staff were very friendly and they did a great job ',false
700,'Good . ',false
701,'Beds are not real . ',false
762,'Meh . ',false
763,'It s in a good location and it s clean . ',false
764,'It s very dated . ',false
765,'The TV did nt work . ',false
766,'The staff at reception are nt warm . ',false
767,'I only stay here if I absolutely have to . ',false
768,'We were stranded with the storm so we booked it last minute . ',false
850,'Rude staff . ',false
851,'The staff gave an unpleasant vibe that started right off the bat . ',false
852,'The one female receptionist had an attitude with me because she did nt explain the room deposit correctly to me and when all I did in return was ask her to clarify something s she had already said , it only seemed to upset her more . ',false
910,'Good location , adequate for our stay , Would stay there again if the price was right . ',false
911,'Quiet , comfortable , clean , GREAT LOCATION . ',false
912,'Bar fridge in room was very useful . ',false
913,'Rooms and furniture need updating . ',false
914,'Pool area also needs a makeover . ',false
990,'Good location , adequate for our stay , Would stay there again if the price was right . ',false
991,'Quiet , comfortable , clean , GREAT LOCATION . ',false
992,'Bar fridge in room was very useful . ',false
993,'Rooms and furniture need updating . ',false
994,'Pool area also needs a makeover . ',false
1058,'Thangs for the service ! ',false
1059,'The moon light !!!! ',false
1060,'Maybe update a little bit more coloRs and furniture !!! ',false
1112,'Good . ',false
1113,'The location . ',false
1114,'Bathrooms are showing their age . ',false
1115,'Time to renovate ! ',false
1200,'I wish I would have waited for lower rates the site was offering $ 75 per night . ',false
1201,'We stayed for two ni . ',false
1202,'Nice big room upgraded on arrival . ',false
1203,'The smell in lobby when you first walk in it smells stale like a nursing home . ',false
1204,'Too much antiseptic smell trying to cover up the stale smell . ',false
1205,'Beautiful older building I can appreciate . ',false
1206,'Also they had to turn off the water from midnight to 6 am . ',false
1207,'No big affect as far as comfort ',false
1298,'Good . ',false
1299,'location is good?Cprice is fair . ',false
1300,'its a old hotel , and in my room the curtain fell off ',false
1370,'The stay was OK but its a bit like a B&B with an old style hotel ambience without a bar and diner . ',false
1371,'Breakfast was good , location excellent , view from room was good . ',false
1372,'Room cleaning service was good . ',false
1373,'Safe place and quiet . ',false
